,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
4318,2146,74.0,17.2413793103,11.6697624521,0.0,5.38711123755,0,1,771,13.6564827586,26.2068965517,0.0,93,12.2761628352,49.6551724138,5,50.3448275862,29,15,0.5172,1.9333,5,1.25,0,11.445057471300002,41.7029118774,13.275862069,16.9272030651,4,0,0.0,4,0.510344827586,16,0,0.118055555556,0.354260089686,51.2835249042,22.2222222222,35.1724137931,75.0,31,76.0981,18.4473,34.1445111111,0.0,65,44.827586206899994,0.0,4,2.25,33.3333333333,0.0,0.0,0.0,0,0.0,0.25,1,0.25,1,0.006944444444439999,82.75862068970001,4,23.0,0.0,33.3333333333,0.0,0.0,11.1111111111,11.1111111111,0.0,9,16.111111111099998,44.4444444444,0.0,1,4.61916,10.555,14.2546286774,35.8620689655,0,28.6204,0.0,0,22.2201,255,0,18,2.06896551724,0,0.0,145,5.3172413793099995,1.7586206896599998,yes
1372,1345,48.035714285699996,3.5714285714300003,12.200687203800001,0.0,4.7047399926099995,0,1,2257,13.924478673,19.6682464455,0.0,317,12.817752739300001,52.8436018957,0,47.1563981043,28,14,0.5,2.0,9,1.5,0,11.042015165899999,45.961989573500006,12.890995260699999,14.619298578199999,6,0,0.0,10,0.383886255924,29,1,0.0917874396135,0.048275862068999996,50.292322274899995,8.0,33.4123222749,98.0,35,76.0981,18.4473,32.086891564,0.0,200,47.393364928900006,0.0,9,2.77777777778,32.0,0.710900473934,0.0,0.0,0,0.0,0.344827586207,1,0.166666666667,1,0.0024154589372,96.42857142860001,6,33.6666666667,0.0,12.0,0.0,0.0,28.0,4.0,4.0,25,16.88,36.0,0.0,1,4.61916,10.555,12.9799799599,36.7298578199,0,28.6204,0.0,0,22.2201,717,0,20,2.6066350710900004,0,0.47393364928900006,422,5.34834123223,1.6990521327,yes
2190,1011,48.1428571429,0.0,11.3219047619,0.0,6.90372068724,0,2,2484,12.576049382699999,15.8436213992,0.0,726,10.6054801293,38.683127572,2,61.316872428,21,5,0.2381,4.2,0,0.0,0,11.282989418,45.0841666667,12.222222222200001,13.2803057025,6,0,0.0,4,0.39094650205799997,30,0,0.06875,0.10447761194,47.6040564374,17.8571428571,30.2469135802,441.0,53,194.0,18.4473,35.6307142857,0.411522633745,252,51.851851851899994,0.0,7,4.0,32.1428571429,0.205761316872,0.0,0.0,0,0.0,0.133333333333,0,0.0,0,0.0,100.0,2,220.5,2.0,0.0,3.5714285714300003,0.0,17.8571428571,35.7142857143,3.5714285714300003,28,17.3571428571,60.714285714300004,0.0,1,31.0,10.555,12.0829510623,44.032921810699996,4,107.5,0.0,0,22.2201,828,0,14,3.9094650205800003,0,0.0,486,5.11111111111,1.7037037037,yes
1396,1339,53.56,12.0,11.0306761006,0.0,5.82936490314,0,4,1143,13.833349056600001,21.226415094300002,0.0,104,12.158032201300001,49.5283018868,3,50.4716981132,25,15,0.6,1.6667,3,0.6,1,12.4087924528,31.270798742100002,13.278301886800001,14.143899371099998,5,0,0.0,5,0.40094339622599995,32,0,0.21256038647300002,0.446524064171,50.454088050299994,13.333333333299999,36.320754717,161.0,36,76.0981,18.4473,36.538288050300004,0.471698113208,95,44.811320754700006,0.0,7,2.1428571428599996,6.666666666669999,0.0,0.0,0.0,0,0.0,0.15625,0,0.0,0,0.0,88.0,5,34.4,0.0,0.0,0.0,0.0,0.0,13.333333333299999,0.0,15,14.1333333333,46.6666666667,0.0,1,4.61916,10.555,12.4868329805,34.9056603774,0,28.6204,0.0,0,22.2201,404,0,15,2.35849056604,0,0.0,212,5.3915094339600005,1.9056603773599998,yes
2252,986,61.625,0.0,12.320588235299999,0.0,5.6160657581699995,0,2,1608,13.4847058824,18.954248365999998,0.0,13,11.753483006500002,45.751633986899996,5,54.248366013100004,16,14,0.875,1.1429,0,0.0,1,11.212352941199999,46.7355882353,11.666666666700001,14.781699346400002,4,0,0.0,5,0.428104575163,70,5,0.0993150684932,0.141509433962,48.7189542484,11.7647058824,30.718954248400003,258.0,33,76.0981,18.4473,31.6968823529,0.326797385621,170,55.5555555556,0.0,6,2.83333333333,47.058823529399994,0.0,0.0,0.0,0,0.0,0.07142857142860001,0,0.0,1,0.0,100.0,4,64.5,0.0,41.176470588200004,0.0,0.0,0.0,5.882352941180001,5.882352941180001,17,18.0,23.529411764699997,0.0,1,4.61916,10.555,13.116963041199998,35.2941176471,0,28.6204,0.0,0,22.2201,513,1,29,4.57516339869,0,0.326797385621,306,5.25490196078,1.67647058824,yes
2389,2350,78.3333333333,30.0,18.5420095694,0.0,3.45558862105,0,2,1310,19.6827751196,36.3636363636,0.0,419,13.361417512000001,55.023923445,2,44.976076555,30,12,0.4,2.5,2,1.0,0,19.7743971292,-9.48472009569,14.1866028708,22.905454545500003,2,0,0.0,9,0.397129186603,16,0,0.0861244019139,0.103004291845,71.1392344498,20.0,50.239234449799994,0.0,39,76.0981,18.4473,7.10342296651,0.956937799043,81,38.7559808612,0.0,4,2.5,50.0,1.43540669856,0.0,0.0,0,0.0,0.5625,0,0.0,0,0.0,70.0,2,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,10,20.9,30.0,0.0,2,4.61916,10.555,18.0996688705,36.842105263200004,0,28.6204,0.0,0,22.2201,482,0,14,3.34928229665,0,0.0,209,6.26794258373,2.30622009569,yes
2280,2359,37.4444444444,4.7619047619,10.5975138122,0.0,6.605161409580001,0,5,2649,11.276629834300001,19.521178637200002,0.0,319,10.7862857827,39.5948434622,8,60.405156537799996,63,21,0.3333,3.0,3,1.5,0,11.4833646409,44.9706823204,11.6022099448,15.0484714549,2,0,0.0,6,0.406998158379,19,1,0.0500927643785,0.145800316957,46.2767955801,10.0,28.176795580100002,298.0,38,76.0981,18.4473,38.5795104972,1.28913443831,304,55.985267035,0.0,5,6.0,30.0,0.36832412523,0.0,0.0,0,0.0,0.315789473684,0,0.0,1,0.0,95.2380952381,2,149.0,0.0,10.0,0.0,0.0,13.333333333299999,26.6666666667,0.0,30,18.1,43.3333333333,0.0,1,4.61916,10.555,13.295630140999998,43.646408839799996,0,28.6204,0.0,0,22.2201,921,0,18,2.2099447513799997,0,0.36832412523,543,4.87845303867,1.69613259669,yes
752,1547,38.675,0.0,13.7880214521,0.0,5.414090161719999,0,6,2648,13.6588514851,21.584158415799997,0.0,14,11.4651765677,42.9702970297,10,57.0297029703,40,9,0.225,4.4444,3,0.75,0,13.482388613900001,35.8781043729,13.613861386099998,17.050330032999998,4,0,0.0,5,0.40990099009900005,17,0,0.0701402805611,0.0349514563107,53.31889438939999,29.1666666667,32.2772277228,334.0,53,76.0981,18.4473,26.082105280500002,0.5940594059409999,215,42.574257425700004,0.0,8,3.0,25.0,0.39603960396,0.0,0.0,0,0.0,0.294117647059,1,0.25,1,0.00200400801603,100.0,4,105.5,0.0,0.0,0.0,0.0,16.6666666667,20.8333333333,0.0,24,21.0416666667,41.6666666667,0.0,1,4.61916,10.555,14.6726175299,38.0198019802,0,28.6204,0.0,0,22.2201,893,0,35,1.78217821782,0,0.19801980198,505,5.24356435644,1.7683168316799998,yes
1997,3600,14.457831325299999,38.5542168675,12.3442525773,0.0,5.90965686103,0,1,2143,14.7986340206,26.8041237113,0.0,10,11.853637360799999,47.1649484536,11,52.8350515464,249,100,0.4016,2.49,11,2.75,0,13.424140206199999,26.4610659794,12.6932989691,16.9296494845,5,0,0.0,271,0.332474226804,116,19,0.238961038961,0.269736842105,55.9839175258,24.0,40.4639175258,137.0,34,64.0,18.4473,31.4067830928,1.03092783505,189,48.7113402062,5e-06,8,3.125,40.0,0.257731958763,0.0,0.0,0,0.0,2.33620689655,0,0.0,0,0.0,61.4457831325,4,50.75,0.25,12.0,0.0,0.0,16.0,12.0,8.0,25,15.52,60.0,0.0,1,64.0,10.555,14.171392035,40.4639175258,1,64.0,0.0,0,22.2201,755,0,33,4.63917525773,0,2.57731958763,388,5.523195876290001,1.94587628866,yes
495,2590,38.6567164179,29.8507462687,11.150989010999998,0.0,6.170225193409999,0,14,1361,11.9153479853,18.681318681300002,0.0,5,11.190685201500001,42.124542124499996,10,57.875457875500004,67,30,0.4478,2.2333,2,0.5,0,11.909465201500002,42.0938681319,12.4175824176,14.7525274725,5,0,0.0,41,0.48351648351599996,34,0,0.18587360594799998,0.146031746032,48.2366300366,20.0,30.0366300366,248.0,53,183.0,18.4473,36.3791406593,0.3663003663,138,50.5494505495,0.0,5,3.0,13.333333333299999,0.3663003663,0.0,0.0,0,0.0,1.20588235294,3,0.6,2,0.0111524163569,70.1492537313,4,62.0,0.25,0.0,0.0,0.0,20.0,13.333333333299999,0.0,15,18.2,40.0,0.0,1,183.0,10.555,13.099504938399999,40.6593406593,1,183.0,0.0,0,22.2201,472,0,15,2.5641025641,0,0.0,273,4.985347985350001,1.7289377289400003,yes
3458,339,19.9411764706,5.882352941180001,10.8494055728,0.0,5.285105445819999,0,3,1446,12.294526315799999,20.701754385999998,0.0,20,12.2799241486,49.473684210500004,1,50.526315789499996,17,11,0.6471,1.5455,5,1.6666666666699999,0,11.8984107327,39.6167182663,12.6315789474,14.9865841073,3,0,0.0,6,0.526315789474,6,0,0.032028469750900006,0.0,43.431372548999995,17.6470588235,26.6666666667,269.0,35,76.0981,18.4473,37.4691498452,0.0,140,49.1228070175,0.0,5,3.4,17.6470588235,0.350877192982,0.0,0.0,1,5.882352941180001,1.0,3,1.0,1,0.0106761565836,94.11764705879999,3,89.6666666667,0.0,17.6470588235,0.0,0.0,23.529411764699997,11.7647058824,0.0,17,16.7647058824,41.176470588200004,0.0,1,4.61916,10.555,13.2038055185,35.4385964912,0,28.6204,0.0,0,22.2201,506,0,21,2.10526315789,0,0.0,285,5.073684210530001,1.7754385964900001,yes
5175,2800,17.3913043478,36.6459627329,9.992148148150001,0.0,6.67778262963,0,9,2057,12.115382716,20.0,0.0,28,11.203339506199999,43.2098765432,25,56.7901234568,161,64,0.3975,2.5156,8,1.14285714286,1,11.1795061728,41.6277777778,12.0740740741,14.0,9,2,0.28571428571400004,37,0.38024691358,19,4,0.1025,0.148199445983,47.345679012299996,22.2222222222,32.3456790123,161.0,39,0.0,18.4473,40.7502,0.740740740741,214,52.8395061728,1e-06,7,3.85714285714,18.5185185185,0.246913580247,0.0,0.0,0,0.0,1.94736842105,1,0.111111111111,2,0.0025,63.3540372671,7,44.285714285699996,0.28571428571400004,7.407407407410001,0.0,0.0,18.5185185185,14.8148148148,0.0,27,15.0,59.2592592593,0.0,1,0.0,10.555,12.4868329805,41.4814814815,2,0.0,0.0,0,22.2201,718,0,16,2.22222222222,0,0.0,405,5.07901234568,1.7728395061700002,yes
4038,2990,33.595505618000004,7.865168539330001,11.5438339329,0.0,6.12804286365,0,15,4718,11.2801849949,16.443987667000002,0.0,164,10.9060032203,39.6711202467,7,60.3288797533,89,48,0.5393,1.8542,4,2.0,2,11.8286774152,46.3614402407,11.521068859200001,14.6859284001,2,0,0.0,72,0.369989722508,47,3,0.0788381742739,0.0,46.9923132922,18.75,26.721479958899998,904.0,49,76.0981,18.4473,34.97516247,0.20554984583799998,550,56.526207605299994,0.0,14,3.4285714285699997,52.0833333333,0.10277492291899999,0.0,0.0,0,0.0,1.5319148936200002,0,0.0,0,0.0,92.1348314607,2,452.0,0.0,4.16666666667,0.0,0.0,35.4166666667,22.9166666667,0.0,48,20.2708333333,33.3333333333,0.0,2,4.61916,10.555,13.0,43.3710174717,0,28.6204,0.0,0,22.2201,1609,0,23,3.2887975334,0,0.20554984583799998,973,4.84892086331,1.6536485097600002,yes
5692,2726,20.8091603053,22.1374045802,12.681048343299999,0.0,6.3177751860599995,0,8,3826,11.430849176199999,15.842839036800001,0.0,2,10.3581745102,35.4879594423,11,64.5120405577,131,71,0.542,1.8451,4,0.8,0,11.0737041463,55.8209201521,12.1292775665,15.3542784718,5,2,0.4,38,0.377693282636,34,16,0.09402795425669999,0.0,50.55299655979999,31.4285714286,28.010139416999998,351.0,52,76.0981,18.4473,30.6171670831,0.126742712294,414,52.471482889700006,0.0,9,3.88888888889,42.8571428571,0.7604562737639999,0.0,0.0,0,0.0,1.11764705882,0,0.0,1,0.0,77.8625954198,5,153.0,0.0,22.8571428571,0.0,0.0,17.1428571429,14.2857142857,0.0,35,22.5428571429,31.4285714286,0.0,1,4.61916,10.555,13.3509833901,49.0494296578,0,28.6204,0.0,0,22.2201,1195,0,39,3.8022813688199997,0,1.26742712294,789,4.84917617237,1.5145754119100001,yes
4830,2045,70.5172413793,48.275862069,9.456428571430001,0.0,6.45411622449,0,4,497,11.927857142899999,20.4081632653,0.0,115,11.5814102041,45.9183673469,5,54.0816326531,29,12,0.4138,2.4167,5,2.5,0,9.73734693878,50.1862244898,13.4183673469,13.7632653061,2,0,0.0,2,0.510204081633,8,1,0.144329896907,0.20491803278700002,45.632653061199996,0.0,31.6326530612,0.0,26,76.0981,18.4473,42.8087142857,0.0,43,43.8775510204,0.0,4,1.75,14.2857142857,1.0204081632700002,0.0,0.0,0,0.0,0.25,0,0.0,0,0.0,51.724137931,2,0.0,0.0,0.0,0.0,0.0,14.2857142857,28.5714285714,14.2857142857,7,14.0,57.1428571429,0.0,2,4.61916,10.555,12.2582009977,39.7959183673,0,28.6204,0.0,0,22.2201,165,0,15,2.04081632653,0,1.0204081632700002,98,5.07142857143,1.6836734693900002,yes
1253,1384,24.714285714299997,14.2857142857,10.5184089403,0.0,7.116593082660001,0,3,2598,12.6537176938,19.4831013917,0.0,142,10.7336375625,40.1590457256,8,59.8409542744,56,19,0.3393,2.9474,5,2.5,0,11.0455991325,43.0196053979,11.9184890656,13.8902102536,2,0,0.0,8,0.369781312127,12,0,0.0301204819277,0.03861003861,46.8527622146,6.06060606061,31.610337972199996,0.0,38,76.0981,18.4473,38.6696483523,0.795228628231,271,53.8767395626,0.0,10,3.3,69.696969697,0.0,0.0,0.0,0,0.0,0.666666666667,0,0.0,0,0.0,85.7142857143,2,0.0,0.0,36.3636363636,0.0,0.0,18.1818181818,9.090909090910001,3.0303030303,33,15.2424242424,69.696969697,0.0,2,4.61916,10.555,12.438798074500001,38.7673956262,0,28.6204,0.0,0,22.2201,882,0,49,5.56660039761,0,0.397614314115,503,5.16500994036,1.7534791252500002,yes
3587,3070,17.953216374300002,33.3333333333,11.9523267974,0.0,6.17236737908,0,2,864,12.546823529400001,18.2352941176,0.0,29,11.0751535948,41.176470588200004,7,58.8235294118,171,65,0.3801,2.6308,0,0.0,1,10.2401960784,55.288660130699995,13.117647058800001,14.8496732026,2,0,0.0,176,0.417647058824,142,24,0.449704142012,0.25468164794,47.1241830065,22.2222222222,28.235294117600002,0.0,56,76.0981,18.4473,33.2363124183,1.7647058823500001,78,45.8823529412,5e-06,5,1.8,44.4444444444,0.0,0.0,0.0,0,0.0,1.23943661972,0,0.0,1,0.0,66.6666666667,2,0.0,0.0,33.3333333333,0.0,0.0,0.0,11.1111111111,0.0,9,18.888888888900002,44.4444444444,0.0,1,4.61916,10.555,13.1653004547,37.0588235294,0,28.6204,0.0,0,22.2201,266,1,18,4.705882352940001,0,1.17647058824,170,5.08235294118,1.5647058823500002,yes
839,1518,38.9230769231,0.0,10.5086702899,0.0,5.8867166956500006,0,3,1843,12.436861111099999,19.7222222222,0.0,6,11.869236715,47.2222222222,2,52.7777777778,39,13,0.3333,3.0,4,2.0,0,10.6071256039,46.8930434783,12.583333333299999,14.1497584541,2,1,0.5,1,0.46944444444399996,21,0,0.0926966292135,0.129584352078,45.0966183575,8.69565217391,29.444444444400002,0.0,38,76.0981,18.4473,38.740834782600004,0.0,178,49.4444444444,0.0,5,4.6,13.043478260899999,0.833333333333,0.0,0.0,0,0.0,0.047619047619,0,0.0,1,0.0,100.0,2,0.0,0.0,0.0,0.0,0.0,34.7826086957,26.0869565217,0.0,23,15.652173913,43.4782608696,0.0,1,4.61916,10.555,12.6233411896,36.9444444444,0,28.6204,0.0,0,22.2201,613,0,14,1.6666666666699999,0,1.11111111111,360,5.11944444444,1.70277777778,yes
5450,1914,11.8881987578,14.9068322981,9.71456181534,0.0,5.71424444757,0,4,19250,9.29448356808,14.1314553991,0.0,9,11.4088701095,43.0281690141,12,56.9718309859,161,33,0.205,4.8788,3,0.5,0,8.64659624413,68.1982120501,11.4542253521,13.541471048499998,16,5,0.833333333333,114,0.229812206573,170,5,0.0486460579919,0.0664429530201,41.741001564899996,16.6666666667,22.0187793427,2250.0,60,700.0,18.4473,42.2303208138,0.140845070423,2427,56.9718309859,0.0,57,3.78947368421,37.5,0.18779342723,0.0,0.0,1,0.462962962963,0.670588235294,7,0.4375,2,0.00167745027558,85.0931677019,6,655.0,1.6666666666699999,11.1111111111,0.925925925926,0.0,18.5185185185,11.5740740741,3.24074074074,216,19.7222222222,34.259259259299995,0.0,1,172.0,10.555,12.143911149600001,41.3615023474,10,341.2,0.0,0,22.2201,5973,0,45,2.60563380282,0,0.352112676056,4260,4.518779342719999,1.40211267606,yes
5456,1913,46.6585365854,24.390243902399998,14.0213964591,0.0,5.623935629,0,2,2432,14.1003938731,24.5076586433,0.0,156,11.3007003581,42.0131291028,4,57.9868708972,41,17,0.4146,2.4118,5,1.0,0,14.458847225,28.3983842252,11.9912472648,18.112154366400002,5,0,0.0,223,0.301969365427,228,0,0.0573951434879,0.04631578947369999,53.8143027651,18.1818181818,33.0415754923,143.0,55,76.0981,18.4473,25.1297630794,0.0,244,53.3916849015,1e-06,6,3.66666666667,59.0909090909,0.218818380744,0.0,0.0,0,0.0,0.978070175439,2,0.4,1,0.00441501103753,75.6097560976,5,57.2,0.0,31.818181818200003,0.0,0.0,4.54545454545,4.54545454545,13.6363636364,22,20.7727272727,31.818181818200003,0.0,1,4.61916,10.555,15.3582876131,43.5448577681,0,28.6204,0.0,0,22.2201,850,0,29,4.81400437637,0,0.0,457,5.321663019690001,1.85995623632,yes
5977,1781,84.80952380949999,14.2857142857,10.799962405999999,0.0,7.14756163158,0,7,1166,12.479561403499998,22.8070175439,0.0,111,10.5386573935,38.5964912281,7,61.40350877189999,21,12,0.5714,1.75,4,1.0,0,11.5666917293,41.1418421053,12.5,15.637092731800001,4,0,0.0,2,0.399122807018,10,0,0.0796460176991,0.0,49.1804511278,7.1428571428600005,32.8947368421,27.0,32,76.0981,18.4473,37.628624060199996,0.0,114,50.0,0.0,5,2.8,42.8571428571,0.0,0.0,0.0,0,0.0,0.2,2,0.5,1,0.008849557522120001,85.7142857143,4,12.75,0.0,0.0,0.0,0.0,7.1428571428600005,50.0,7.1428571428600005,14,16.2857142857,35.7142857143,0.0,1,4.61916,10.555,13.5559732582,45.6140350877,0,28.6204,0.0,0,22.2201,402,0,15,5.26315789474,0,0.438596491228,228,5.11403508772,1.7631578947400002,yes
5866,1811,22.358024691399997,1.23456790123,12.7091843972,0.0,3.60832347518,0,2,1050,15.181382978699999,21.2765957447,0.0,47,14.0723432624,61.170212766000006,7,38.829787234,81,18,0.2222,4.5,5,1.0,0,12.613617021300001,32.5333333333,13.457446808499999,14.7773049645,7,5,1.0,13,0.5212765957450001,18,0,0.151351351351,0.304511278195,51.8368794326,16.6666666667,36.170212766,139.0,87,0.0,18.4473,29.9623475177,0.0,82,43.6170212766,0.0,4,3.0,25.0,1.06382978723,0.0,0.0,0,0.0,0.722222222222,1,0.14285714285700002,2,0.005405405405409999,98.76543209879999,5,28.4,0.4,16.6666666667,0.0,0.0,0.0,0.0,0.0,12,15.666666666700001,58.3333333333,0.0,1,0.0,10.555,13.0,28.1914893617,2,0.0,0.0,0,22.2201,352,0,14,2.12765957447,0,0.531914893617,188,5.585106382979999,1.87234042553,yes
4715,2067,25.8375,46.25,10.3329854862,0.0,5.97320466909,0,1,4071,12.398981132100001,21.8867924528,0.0,142,11.8429208999,47.1698113208,12,52.8301886792,80,29,0.3625,2.7586,3,0.6,0,11.1078459119,42.655324746,12.1320754717,14.870101596500001,7,3,0.6,225,0.316981132075,215,5,0.0641025641026,0.08083140877600001,42.9614175133,5.76923076923,27.6729559748,495.0,33,328.0,18.4473,39.4130850508,0.0,417,52.4528301887,2e-06,12,4.33333333333,51.923076923100005,0.125786163522,0.0,0.0,0,0.0,1.0465116279100002,2,0.28571428571400004,1,0.0025641025641,53.75,5,150.6,0.4,19.2307692308,0.0,0.0,3.84615384615,19.2307692308,1.92307692308,52,15.288461538499998,48.076923076899995,0.0,1,161.0,10.555,13.019212313599999,37.358490566,2,244.5,0.0,0,22.2201,1397,0,22,5.28301886792,0,1.88679245283,795,5.1207547169800005,1.7572327044,yes
69,1745,64.6296296296,3.7037037037,6.995019762849999,0.0,7.97100634387,0,11,1218,9.94711462451,14.2292490119,0.0,26,10.5104177866,39.9209486166,3,60.0790513834,27,21,0.7778,1.2857,5,1.25,0,7.970889328060001,58.3980731225,10.8695652174,10.2916996047,4,0,0.0,11,0.501976284585,24,3,0.140562248996,0.0235294117647,34.8201581028,4.54545454545,23.3201581028,54.0,47,76.0981,18.4473,52.4320039526,0.0,154,60.869565217399995,0.0,7,3.14285714286,31.818181818200003,0.0,0.0,0.0,0,0.0,0.458333333333,0,0.0,0,0.0,96.29629629629999,4,42.5,0.0,27.2727272727,0.0,0.0,0.0,31.818181818200003,9.090909090910001,22,11.5,77.27272727270001,0.0,1,4.61916,10.555,10.0064904975,41.1067193676,0,28.6204,0.0,0,22.2201,409,0,31,4.74308300395,0,1.18577075099,253,4.814229249009999,1.61660079051,yes
3408,363,7.117647058819999,0.0,14.616023622,0.0,4.8172058063,0,4,2518,12.2138188976,13.188976378,0.0,0,11.3615368504,40.9448818898,5,59.055118110200006,51,8,0.1569,6.375,3,3.0,0,13.386472440899999,44.3284094488,11.938976378,15.435590551199999,1,0,0.0,11,0.38188976378,42,0,0.082995951417,0.0,53.9433070866,35.0,28.5433070866,0.0,55,76.0981,18.4473,23.122426771700002,0.393700787402,273,53.7401574803,0.0,7,2.85714285714,40.0,0.393700787402,0.0,0.0,0,0.0,0.261904761905,0,0.0,1,0.0,100.0,1,0.0,0.0,25.0,0.0,0.0,25.0,15.0,0.0,20,25.4,25.0,0.0,1,4.61916,10.555,13.0249688279,37.5984251969,0,28.6204,0.0,0,22.2201,821,0,21,2.1653543307099996,0,0.196850393701,508,4.9566929133899995,1.6161417322799998,yes
4193,2959,7.869680851060001,36.7021276596,8.74168027766,0.0,7.7813287634399995,0,13,2267,10.4080801688,12.8691983122,0.0,25,10.091292405099999,36.0759493671,13,63.9240506329,376,107,0.2846,3.514,6,1.2,0,9.31795154485,55.49127194770001,11.329113924100001,11.2638083572,5,0,0.0,307,0.329113924051,290,10,0.313432835821,0.0821917808219,36.17639853,6.451612903230001,20.886075949400002,0.0,51,76.0981,18.4473,45.762235606400004,0.0,274,57.805907173,1e-06,10,3.1,6.451612903230001,0.0,0.0,0.0,0,0.0,1.0586206896600001,3,0.6,1,0.006396588486140001,63.2978723404,5,0.0,0.0,3.22580645161,0.0,0.0,16.1290322581,32.2580645161,0.0,31,15.2903225806,48.3870967742,0.0,1,4.61916,10.555,10.6832452821,35.2320675105,0,28.6204,0.0,0,22.2201,761,1,80,1.4767932489500002,0,0.0,474,4.7827004219400004,1.6054852320700002,yes
4975,2016,112.0,0.0,8.68106060606,0.0,7.8891709596,0,4,919,9.719747474750001,15.151515151500002,0.0,353,9.79798080808,33.8383838384,2,66.1616161616,18,16,0.8889,1.125,1,1.0,1,9.856111111110001,53.7875,11.2878787879,12.6606060606,1,0,0.0,39,0.414141414141,45,0,0.0659898477157,0.0,37.7121212121,0.0,21.2121212121,0.0,28,76.0981,18.4473,46.099545454499996,0.0,115,58.0808080808,0.0,3,4.0,25.0,0.505050505051,0.0,0.0,0,0.0,0.8666666666670001,0,0.0,0,0.0,100.0,1,0.0,0.0,8.333333333330001,0.0,0.0,25.0,33.3333333333,8.333333333330001,12,16.5,33.3333333333,0.0,2,4.61916,10.555,11.6602540378,42.4242424242,0,28.6204,0.0,0,22.2201,319,0,18,1.51515151515,0,0.505050505051,198,4.641414141409999,1.61111111111,yes
2947,2297,82.0357142857,17.8571428571,8.38604477612,0.0,7.27612028358,0,3,610,9.22164179104,15.671641790999999,0.0,91,10.3590910448,37.3134328358,2,62.6865671642,28,14,0.5,2.0,4,1.33333333333,0,9.787276119400001,54.7262873134,11.716417910399999,12.968656716400002,3,0,0.0,236,0.425373134328,191,0,0.09302325581399999,0.0,35.4067164179,25.0,18.6567164179,48.0,50,76.0981,18.4473,47.2963283582,0.746268656716,74,55.223880597,0.0,2,4.0,50.0,0.0,0.0,0.0,0,0.0,1.23560209424,1,0.33333333333299997,1,0.0077519379845,82.1428571429,3,16.0,0.0,12.5,0.0,0.0,0.0,25.0,0.0,8,16.75,62.5,0.0,1,4.61916,10.555,11.874119674600001,41.0447761194,0,28.6204,0.0,0,22.2201,214,0,52,4.4776119403,0,0.0,134,4.552238805969999,1.5970149253700001,yes
192,1713,35.6875,25.0,10.0815929419,0.0,7.3213634036399995,0,3,2986,13.3011449016,22.5402504472,0.0,49,10.9329066352,42.2182468694,11,57.7817531306,48,24,0.5,2.0,5,0.833333333333,2,10.9171877541,39.4200294763,12.6744186047,14.0979183607,6,0,0.0,3,0.407871198569,14,0,0.0309653916211,0.132701421801,44.7260123597,9.090909090910001,32.0214669052,290.0,40,76.0981,18.4473,40.212210766,0.536672629696,273,48.837209302299996,0.0,7,6.28571428571,18.1818181818,0.7155635062610001,0.0,0.0,0,0.0,0.214285714286,0,0.0,1,0.0,75.0,6,77.8333333333,0.0,22.7272727273,2.27272727273,0.0,18.1818181818,2.27272727273,0.0,44,12.7045454545,63.636363636400006,0.0,1,4.61916,10.555,12.2687157098,37.2093023256,0,28.6204,0.0,0,22.2201,1021,0,61,1.78890876565,0,0.7155635062610001,559,5.34168157424,1.82647584973,yes
