wordSyllables,wordLength,wordCount,weaselWordRate,triviaSectionsCount,to_be_verbRate,templateCount,tableCount,syllableCount,subsubsectionLength,subsubsectionCount,subsectionNesting,subsectionLength,subsectionCount,stopwordRate,smogIndex,shortestSubsubsectionLength,shortestSubsectionLength,shortestSentenceLength,shortestSectionLength,shortSentenceRate,sentenceLength,sentenceCount,sentenceBeginSubordinatingConjunctionRate,sentenceBeginPronounRate,sentenceBeginPrepositionRate,sentenceBeginInterrogativePronounRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginArticleRate,sectionNesting,sectionLength,sectionCount,registeredEditorRate,referenceWordRate,referenceSectionsCount,referenceSectionRate,referenceCount,reciprocity,questionRate,questionCount,pronounRate,prepositionRate,peacockWordRate,passiveSentenceRate,paragraphLength,paragraphCount,pageRank,oneSyllableWordRate,oneSyllableWordCount,nominalizationRate,miyazaki,longestSubsubsectionLength,longestSubsectionLength,longestSentenceLength,longestSectionLength,longWordRate,longSentenceRate,lix,listRate,linkRate,languageLinkCount,internalLinkCount,informationToNoiseRatio,inLinkCount,imagesPerSection,imageCount,headingCount,gunningFogIndex,forcastGradeLevel,fleschReadingEase,fleschKincaidGradeLevel,fileCount,externalLinksPerSection,externalLinkCount,editsPerEditor,editorRate,editorCount,editCount,easyWordRate,discussionEditCount,difficultWordRate,daleChall,currency,conjunctionRate,complexWordRate,colemanLiauIndex,characterCount,categoryCount,brokenLinkCount,bormuth,auxiliaryVerbRate,ari,anonymousEditorRate,agePerEdit,age,has_flaw
1.749867,5.107276,1883,0.902815,0,4.036113,51,0,3295,113.429,0,0,173.8,5,42.219862,14.34283,51.6817,19,1,0,39.175258,19.412371,97,2.061856,16.494845,5.154639,0,0,21.649485,0.625,209.375,8,99.494949,0.033853,2,4.846154,63,0.181208,0,0,0,0,0.15932,45.360825,4.217391,23,0,55.071694,1037,0.106213,31.764973,101.113,389,74,878,31.65162,17.525773,51.063991,0.176471,0.097797,1,149,0.310143,27,0.125,1,13,16.601911,11.739246,39.092675,12.629258,3,3.5,28,7.6154,0.1313,26,198,57.036644,18,42.963356,11.383268,52,0,22.092406,12.736447,9617,3,0,5.769809,0,12.331454,0.505051,3.313131,656,no
1.661765,4.829248,1224,1.143791,0,4.901961,33,0,2034,113.429,0,0,98.0861,0,40.767974,12.667551,51.6817,21.1336,1,0,55.128205,15.692308,78,3.846154,3.846154,10.25641,0,0,26.923077,0,166.333333,6,100,0.033306,1,6.666667,40,0.044304,0,0,0,0,0,39.74359,8.666667,9,0,53.839869,659,0.245098,44.117303,101.113,570.055,56,374,28.022876,7.692308,43.715184,0.175951,0.049958,1,158,0.280229,7,0,0,6,14.2181,11.92402,50.322014,10.138824,0,3.333333,20,3.9,0.2564,10,39,55.964052,12,44.035948,11.368115,23,0,19.852941,10.732508,5911,3,0,6.40456,0,9.161914,0,8.358974,326,no
1.620339,5.073366,4130,0.605327,0,3.002421,20,0,6692,113.429,0,0,296.857143,7,44.527845,14.793681,51.6817,217,1,0,26.666667,25.030303,165,7.878788,8.484848,20.606061,0,0,19.393939,0.777778,403.111111,9,82.109479,0.018351,2,4.6875,75,0.789773,0,0,0,0,0.217918,44.242424,3,55,0.000002,43.922518,1814,0.217918,21.638253,101.113,408,66,902,29.079903,35.151515,54.110206,0.07198,0.063616,21,176,0.212349,139,0.888889,8,16,17.421322,13.411622,44.348564,13.291818,0,7.333333,66,5.1655,0.1936,145,749,57.554479,81,42.445521,11.580151,53,0,18.523002,12.883576,20953,5,0,4.649323,0,14.980704,17.890521,3.606142,2701,no
1.709918,5.052946,1341,0.969426,0,2.162565,62,0,2293,113.429,0,0,98.0861,0,38.478747,13.024969,51.6817,21.1336,1,0,42.5,16.7625,80,6.25,3.75,22.5,0,0,27.5,0,150.428571,7,66.766467,0.035338,2,6.714286,47,0.176471,0,0,0,0,0.149142,23.75,8,10,0,54.064131,725,0.298285,37.863097,101.113,570.055,36,453,29.381059,6.25,46.143559,0.040404,0.050376,5,136,0.294556,24,0.428571,3,7,14.699034,11.89038,45.162002,11.124407,0,0.571429,4,3.4082,0.2934,98,334,59.060403,20,40.939597,10.932282,26,0,19.985086,12.17214,6776,4,0,6.668096,0,10.750624,33.233533,7.122754,2379,no
1.66631,4.946438,3734,1.392608,0,4.525978,94,0,6222,113.429,0,0,300.5,4,43.09052,13.472699,51.6817,0,1,0,34.408602,20.075269,186,10.215054,15.053763,4.301075,0,0,18.27957,0.363636,308.272727,11,83.04862,0.053304,2,12.8,192,0.890756,0,0,0,0,0.241028,47.849462,3.875,48,0.000004,51.071237,1907,0.428495,33.517319,101.113,484,61,1302,27.557579,15.591398,47.632848,0.011526,0.080233,51,238,0.228441,212,0,0,15,15.314521,12.339314,45.488811,11.901808,11,12,132,4.7414,0.2109,321,1522,55.597215,198,44.402785,11.643433,12,0,18.211034,11.840145,18470,3,0,5.400351,0,11.905358,16.95138,2.449409,3728,no
1.60974,4.973377,1540,0.12987,0,3.701299,100,1,2479,113.429,0,0,98.0861,0,41.363636,13.076629,51.6817,21.1336,1,0,37.179487,19.74359,78,6.410256,5.128205,20.512821,0,0,15.384615,0,229,6,97.222222,0.05,3,12.666667,76,0.081967,0,0,0,0,0.064935,46.153846,4.588235,17,0,48.701299,750,0,33.646589,101.113,570.055,49,620,26.883117,21.794872,46.626707,0,0.073684,0,122,0.3,10,0.333333,2,6,14.754579,12.694805,50.61123,11.104935,0,3,18,2.7692,0.3611,26,72,63.571429,14,36.428571,10.367853,11,0,17.142857,11.973708,7659,9,0,6.761659,0,11.866399,2.777778,17.138889,1234,no
1.523307,4.54939,1802,0.554939,0,2.441731,71,0,2745,113.429,0,0,98.0861,0,43.618202,12.364417,51.6817,21.1336,1,0,26.923077,23.102564,78,1.282051,19.230769,28.205128,0,0,7.692308,0,255.333333,6,96.491228,0.023796,2,6.833333,41,0.703704,1.282051,1,0,0,0.388457,29.487179,6,13,0,58.379578,1052,0.055494,35.178358,101.113,570.055,56,528,24.084351,29.487179,47.186915,0,0.039466,2,135,0.238624,95,0.166667,1,6,14.302069,11.243063,54.514088,11.395028,0,1.166667,7,2.7143,0.3684,42,114,62.208657,43,37.791343,10.74964,35,0,12.652608,9.697347,8198,11,0,5.835636,0,11.548907,3.508772,18.131579,2067,no
1.880024,5.412234,3384,0.975177,0,2.570922,22,0,6362,113.429,0,0,503,2,43.439716,16.497182,51.6817,308,1,0,27.536232,24.521739,138,7.971014,12.318841,13.768116,0,2.898551,18.84058,0.285714,441.285714,7,99.019608,0.022142,2,8.222222,74,0.323529,0,0,0,0,0.561466,35.507246,4.181818,33,0,50.059102,1694,0.206856,16.244646,101.113,698,73,1010,35.520095,32.608696,60.041834,0.069599,0.040395,1,102,0.279551,33,0.857143,6,9,19.714133,12.491135,22.895435,16.157757,0,0.142857,1,8.2703,0.1209,37,306,55.466903,48,44.533097,11.884554,8,0,24.763593,14.854654,18315,4,0,4.40812,0,16.322492,0.980392,5.359477,1640,no
1.710241,5.056024,3320,0.180723,0,4.939759,124,0,5678,227,3,0.428571,300.571429,7,43.915663,12.734088,136,92,1,0,46.039604,16.435644,202,1.485149,8.415842,9.90099,0,0,40.09901,0.777778,351.111111,9,83.707865,0.033526,3,5.789474,110,0.331915,0,0,0,0,0.240964,51.485149,5.941176,34,0.000001,56.385542,1872,0.481928,38.431502,318,1109,44,1742,30.271084,4.950495,46.706728,0.007399,0.066443,3,470,0.23494,156,0,0,19,14.261004,11.542169,45.466436,11.000744,7,2.333333,21,3.3905,0.2949,105,356,61.927711,21,38.072289,10.463322,48,0,19.216867,12.154681,16786,12,0,7.202374,0,10.601695,16.292135,6.171348,2197,no
1.690265,5.176187,1243,1.448109,0,1.287208,36,0,2101,113.429,0,0,98.0861,0,36.202735,13.202495,51.6817,21.1336,1,0,30.30303,18.833333,66,1.515152,6.060606,16.666667,0,0,37.878788,0,172.666667,6,69.924812,0.032868,1,6.666667,40,0.209302,0,0,0,0,0.080451,18.181818,7.333333,9,0,51.407884,639,0,31.579434,101.113,570.055,37,416,31.617056,9.090909,50.450389,0.004092,0.047658,2,43,0.309735,9,0.333333,2,6,14.902601,12.288817,44.722706,11.700133,0,1.833333,11,3.5467,0.282,75,266,56.637168,30,43.362832,11.417624,1,0,18.42317,13.094819,6434,5,0,5.826878,0,12.366506,30.075188,6.868421,1827,no
1.804348,5.342391,2760,1.014493,0,3.695652,25,0,4980,113.429,0,0,283.333333,3,36.666667,15.130246,51.6817,209,1,0,21.428571,21.904762,126,3.174603,3.968254,7.142857,0,0,19.047619,0.375,305.875,8,76.666667,0.011735,2,2.909091,32,0.156566,0,0,0,0,1.268116,48.412698,5.25,24,0.000001,50.724638,1400,0.072464,22.571259,101.113,424,51,631,31.557971,20.634921,53.462733,0.009876,0.087275,0,198,0.231522,31,0.375,3,11,17.718427,12.391304,31.953841,14.244161,0,0.625,5,3.7037,0.27,81,300,53.007246,38,46.992754,12.143132,32,0,22.391304,14.29712,14745,1,0,4.574,0,14.685044,23.333333,10.01,3003,no
1.769062,5.364235,1823,1.042238,0,2.578168,43,0,3225,113.429,0,0,98.0861,0,37.410861,13.459156,51.6817,21.1336,1,0,38.383838,18.414141,99,4.040404,1.010101,24.242424,0,0,21.212121,0,226,7,80.412371,0.039379,1,10.142857,71,0.241758,0,0,0,0,0.164564,32.323232,6.1875,16,0,51.727921,943,0.164564,28.848805,101.113,570.055,43,954,33.516182,12.121212,51.930324,0.009885,0.0599,3,91,0.233681,22,0.571429,4,7,15.286666,12.240812,38.482002,12.466447,0,6.714286,47,3.9324,0.2543,74,291,58.365332,53,41.634668,11.123956,83,0,19.802523,14.16616,9779,5,0,6.189797,0,13.042617,19.587629,7.453608,2169,no
1.820785,5.217391,7544,0.556734,0,2.995758,71,7,13736,307.75,8,0.727273,509.545455,11,44.631495,15.415,143,0,1,0,33.333333,20.782369,363,3.581267,14.325069,26.446281,0,0.550964,7.162534,1.1,712.1,10,74.741426,0.027677,3,7.137931,207,1.404382,0.275482,1,0,0,0.450689,34.15978,4.653846,78,0.000007,52.796925,3983,0.331389,27.070763,495,1607,107,3395,32.873807,19.283747,53.656176,0.044685,0.049204,31,502,0.229719,705,2,20,29,18.201601,12.080461,31.702507,14.000384,1,9,90,5.3557,0.1867,343,1837,58.165429,150,41.834571,11.272984,2,0,24.721633,13.486903,39360,11,0,5.654573,0,13.535098,25.258574,1.942297,3568,no
1.610558,4.881474,2008,0.298805,0,4.033865,21,0,3234,113.429,0,0,347,3,44.721116,12.200732,51.6817,268,1,0,31.683168,19.881188,101,4.950495,6.930693,29.70297,0,0.990099,29.70297,0.75,437.5,4,99.065421,0.017312,2,4.857143,34,0.621622,0,0,0,0,0.199203,50.49505,3.607143,28,0.000001,57.719124,1159,0,35.109982,101.113,435,52,1059,25.796813,12.871287,45.678001,0,0.033605,0,111,0.258466,69,0,0,7,13.629766,11.342131,50.402407,11.168245,3,3.5,14,6.2941,0.1589,17,107,62.898406,18,37.101594,10.480949,42,0,14.193227,11.442918,9802,3,0,6.626507,0,11.502337,0.934579,18.551402,1985,no
1.651729,5.041401,9082,1.288262,0,2.257212,50,0,15001,290.666667,9,0.818182,649.909091,11,37.117375,13.505473,0,192,1,0,30.170316,22.097324,411,5.839416,6.569343,18.004866,0,0.243309,16.788321,1.571429,1219.571429,7,60.522684,0.024974,2,8.148148,220,18.518578,0,0,0,0,1.079057,29.19708,4.516484,91,0.00005,54.437349,4944,0.385378,27.858528,389,1610,91,5096,25.456948,23.844282,47.554271,0.063371,0.090249,38,619,0.222418,11463,0,0,27,15.498256,11.834398,44.669969,12.518355,13,14,98,7.2599,0.1377,1597,11594,58.335168,3049,41.664832,11.311404,0,0,16.648315,12.536219,45786,5,0,5.406283,0,13.363658,39.477316,0.323271,3748,no
1.595796,4.788399,4948,0.424414,0,4.729184,16,0,7896,113.429,0,0,98.0861,0,48.080032,14.891321,51.6817,21.1336,1,0,14.619883,28.935673,171,4.093567,21.052632,16.959064,0.584795,0,14.035088,0,461.4,10,93.629344,0.021928,2,10.6,106,1.060241,0,0,0,0,0.323363,66.081871,3.886364,44,0.000001,57.033145,2822,0.444624,19.510651,101.113,570.055,80,880,23.666128,44.444444,52.6018,0.037818,0.044477,13,166,0.180881,176,0.2,2,10,18.090033,11.445028,42.460927,14.525308,0,0.8,8,8.4918,0.1178,122,1036,63.177041,132,36.822959,10.886055,48,0,16.28941,11.36689,23693,5,0,4.731989,0,15.591197,6.370656,3.227799,3344,no
1.483246,4.613838,5521,0.652056,0,3.622532,23,0,8189,113.429,0,0,944,2,48.650607,15.082193,51.6817,808,1,0,17.010309,28.458763,194,4.639175,15.463918,12.886598,0,1.546392,25.773196,0.25,664.625,8,77.482517,0.014456,2,7.9,79,0.493671,0.515464,1,0,0,0.326028,49.484536,3.959184,49,0,53.432349,2950,0.452817,23.704765,101.113,1080,93,2294,23.564572,39.690722,52.023335,0.084516,0.019396,3,79,0.20739,39,0,0,10,18.222846,11.985148,52.466762,13.011218,5,3.5,28,4.8311,0.207,148,715,62.977721,79,37.022279,10.893872,36,0,17.098352,10.321349,25473,4,0,4.808412,0,14.530559,22.517483,4.025175,2878,no
1.555556,4.715643,1368,0.950292,0,5.482456,37,0,2128,113.429,0,0,98.0861,0,41.520468,12.276456,51.6817,21.1336,1,0,43.421053,18,76,9.210526,6.578947,14.473684,0,0,31.578947,0,179.833333,6,97.777778,0.022104,1,4.833333,29,0.61244,0,0,0,0,0.073099,40.789474,6.333333,12,0,56.725146,776,0.073099,41.830632,101.113,570.055,49,598,22.880117,14.473684,40.880117,0.060172,0.057927,1,418,0.274123,256,0,0,6,13.574269,11.491228,56.965,9.785556,0,0.666667,4,3.75,0.2667,12,45,58.69883,10,41.30117,11.050755,15,0,15.935673,10.308472,6451,1,0,6.356274,0,9.78068,2.222222,12.355556,556,no
1.607306,4.727042,1971,0.608828,0,2.587519,14,0,3168,113.429,0,0,98.0861,0,44.799594,12.797959,51.6817,21.1336,1,0,30,21.9,90,3.333333,30,17.777778,0,0,8.888889,0,175.3,10,84.557439,0.019537,2,3.8,38,1.037037,0,0,0,0,0.405885,38.888889,4.736842,19,0,58.701167,1157,0.202943,34.144025,101.113,570.055,55,336,24.150178,21.111111,46.050178,0.192946,0.066324,5,81,0.314561,84,0.4,4,10,14.604749,11.194825,48.628418,11.91721,0,1.5,15,3.7133,0.2693,143,531,62.962963,38,37.037037,10.570888,0,0,14.611872,10.672415,9317,19,0,6.20936,0,11.784368,15.442561,5.964218,3167,no
1.748016,5.144048,2520,1.349206,0,3.095238,31,0,4405,113.429,0,0,212.888889,9,38.253968,13.616418,51.6817,140,1,0,36.805556,17.5,144,5.555556,9.722222,16.666667,0,0.694444,6.25,2.25,547,4,77.208918,0.05298,1,9.846154,128,0.793814,0,0,0,0,0.515873,39.583333,4.8,30,0.000001,49.444444,1246,0.119048,34.738057,101.113,365,35,1055,30.277778,6.25,47.777778,0.030108,0.06457,8,194,0.228571,154,0,0,13,15.587302,12.583333,41.190357,11.861587,5,23.25,93,7.5217,0.1329,161,1211,53.095238,579,46.904762,11.910762,12,0,21.468254,12.784155,12963,5,0,5.540693,0,11.548464,22.791082,2.28654,2769,no
1.588735,4.843429,2823,0.673043,0,4.888417,23,0,4485,113.429,0,0,375.2,5,44.279136,12.863352,51.6817,0,1,0,37.857143,20.164286,140,2.142857,15.714286,4.285714,0,0.714286,36.428571,1.25,614,4,99.431818,0.028078,3,8.666667,78,0.05814,0,0,0,0,0.354233,57.857143,4.666667,30,0,59.086079,1668,0.141693,35.282511,101.113,947,51,1880,24.477506,20,44.641792,0.064646,0.044996,0,86,0.248672,5,0,0,9,14.498587,11.137088,51.961236,11.021149,8,0.75,3,37.0526,0.027,19,704,60.077931,105,39.922069,10.940343,28,0,16.082182,11.240018,13673,4,0,6.110476,0,11.464693,0.568182,0.284091,200,no
1.621027,4.920191,4185,1.075269,0,2.270012,40,0,6784,113.429,0,0,1.166667,6,43.201912,13.043483,51.6817,0,1,0,36.238532,19.197248,218,7.33945,20.642202,22.477064,0,0,12.385321,0.461538,283,13,84.988453,0.030612,2,6.631579,126,1.084507,0,0,0,0,0.454002,30.733945,5.736842,38,0.000001,56.081243,2347,0.04779,35.692841,101.113,7,59,726,26.0454,10.550459,45.242648,0.048104,0.047619,2,142,0.249223,154,0.307692,4,19,14.684873,11.587814,50.210869,11.025051,0,0.615385,8,3.6387,0.2748,119,433,61.529271,53,38.470729,10.663212,69,0,17.514934,11.617202,20591,11,0,6.550188,0,11.342724,15.011547,7.87067,3408,no
1.733418,5.130202,11006,0.354352,0,2.634926,117,0,19078,766.6,5,0.454545,862.909091,11,42.740323,14.347208,401,318,1,0,36.861314,20.083942,548,4.19708,9.854015,18.430657,0,0.182482,13.50365,1.222222,1162.111111,9,79.44664,0.022042,1,9.56,239,1.213333,0.729927,4,0,0,0.499727,33.759124,4.455285,123,0.000004,53.90696,5933,0.826822,30.047417,1450,1986,131,4483,30.056333,18.248175,50.140275,0.00129,0.035876,11,600,0.171543,728,0,0,25,16.581641,11.913956,39.802625,12.697071,16,2.111111,19,5.2105,0.1919,437,2277,61.148464,151,38.851536,10.767321,1,0,21.370162,12.923157,56463,30,0,6.290609,0,12.775221,20.55336,1.672815,3809,no
1.706541,5.232441,4556,0.812116,0,3.270413,71,1,7775,113.429,0,0,371.666667,6,39.091308,15.168602,51.6817,184,1,0,25.13369,24.363636,187,2.673797,6.417112,24.064171,0,0.534759,23.529412,0.666667,464.333333,9,88.979592,0.022302,1,6.6,99,0.248756,0,0,0,0,0.197542,48.663102,3.065574,61,0,52.260755,2381,0.307287,19.926246,101.113,674,60,1500,32.309043,33.15508,56.672679,0.001574,0.055193,0,201,0.244732,50,0,0,15,17.849054,12.160887,37.732555,14.049,10,4.888889,44,5.1579,0.1939,95,490,57.265145,107,42.734855,11.59277,80,0,20.258999,13.787733,23839,1,0,4.739748,0,15.396614,11.020408,5.679592,2783,no
1.592448,5.028212,4608,0.238715,0,2.864583,72,0,7338,113.429,0,0,607.6,5,41.25434,13.542868,51.6817,385,1,0,33.179724,21.235023,217,4.147465,6.451613,23.502304,0,0,25.345622,0.833333,713.666667,6,94.652406,0.043449,2,17.909091,197,0.07772,0,0,0,0,0.303819,38.248848,3.390625,64,0,47.222222,2176,0.499132,29.75854,101.113,846,71,3063,26.736111,20.737327,47.971134,0.21216,0.094398,1,193,0.241753,15,0,0,11,15.473176,12.916667,50.560358,11.482544,7,14.666667,88,8.9048,0.1123,84,748,58.919271,34,41.080729,11.176404,27,0,17.447917,12.403407,23170,13,0,5.686378,0,12.870389,5.347594,2.740642,2050,no
1.609909,4.822893,1756,0.626424,0,4.100228,26,0,2827,113.429,0,0,98.0861,0,42.084282,13.023229,51.6817,21.1336,1,0,39.534884,20.418605,86,5.813953,10.465116,15.116279,0,1.162791,27.906977,0,181.5,8,55.161545,0.051734,1,11,88,0.198276,0,0,0,0,0.683371,39.534884,5.058824,17,0,56.66287,995,0.113895,35.181149,101.113,570.055,56,447,25.455581,23.255814,45.874186,0.001174,0.10582,8,116,0.321754,23,0,0,8,14.727806,11.500569,49.911825,11.370181,1,7.25,58,4.6827,0.2136,271,1269,60.592255,173,39.407745,10.871746,2,0,16.400911,11.137591,8469,3,0,6.139923,0,11.495128,44.838455,1.805359,2291,no
1.78354,5.262515,4994,0.620745,0,2.623148,98,0,8907,113.429,0,0,299.8,5,41.730076,13.696016,51.6817,0,1,0,34.920635,19.81746,252,5.555556,15.47619,19.444444,0,0.396825,10.31746,0.555556,472.111111,9,95.652174,0.038313,3,13.428571,188,0.363636,0,0,0,0,0.20024,34.52381,6,42,0,50.861033,2540,0.400481,28.071564,101.113,754,66,1155,33.640368,15.079365,53.457829,0.005271,0.046464,2,220,0.242491,80,0,0,14,15.624221,12.370845,35.832773,13.184584,5,1.777778,16,2.5556,0.3913,63,161,57.20865,26,42.79135,11.3762,41,0,19.243092,13.682397,26281,12,0,5.705079,0,13.265176,4.347826,16.180124,2605,no
1.744005,4.922062,1668,1.019185,0,3.956835,28,0,2909,113.429,0,0,274,2,44.1247,14.231823,51.6817,114,1,0,37.179487,21.384615,78,5.128205,5.128205,12.820513,0,0,39.74359,0.333333,240.833333,6,100,0.030266,2,6.25,50,0.621514,0,0,0,0,0.119904,39.74359,6,13,0,57.793765,964,0.059952,31.466681,101.113,434,142,761,25.539568,17.948718,46.924184,0.051386,0.071429,3,251,0.252998,156,0,0,8,16.419554,11.330935,37.58681,13.329257,1,1.166667,7,2,0.5,18,36,60.491607,5,39.508393,10.935552,7,0,19.664269,11.78807,8210,3,0,5.912719,0,12.445221,0,45.527778,1639,no
1.590115,4.976589,2691,0.780379,0,4.49647,93,0,4279,113.429,0,0,335,1,43.403939,13.81142,51.6817,335,1,0,24.528302,25.386792,106,7.54717,6.603774,26.415094,0,0,28.301887,0.142857,319.428571,7,87.044534,0.00905,0,3,24,0.795699,0,0,0,0,0.297287,62.264151,3.419355,31,0,58.937198,1586,0.222965,22.773852,101.113,335,74,620,26.124117,34.90566,51.51091,0.00791,0.051659,4,93,0.239688,74,0,0,8,16.293699,11.15942,46.54366,13.074208,8,2.285714,16,3.0494,0.3279,81,247,62.578967,16,37.421033,10.804466,14,0,15.347454,12.33039,13392,7,0,5.389866,0,14.703129,12.955466,10.595142,2617,no
1.568221,4.875275,4097,0.39053,0,3.978521,47,0,6425,113.429,0,0,98.0861,0,44.862094,12.564702,51.6817,21.1336,1,0,27.472527,22.510989,182,4.945055,18.131868,21.428571,0,0.549451,12.637363,0,380,10,75.704225,0.039671,2,15.9,159,0.03871,0,0,0,0,0.122041,53.846154,5.352941,34,0,56.211862,2303,0.439346,30.187785,101.113,570.055,76,1145,26.580425,20.879121,49.091414,0.054717,0.049401,2,155,0.243837,6,0,0,10,14.422995,11.568221,51.314879,11.694289,4,1.1,11,3.9444,0.2535,72,284,59.897486,29,40.102514,11.085232,34,0,13.546497,11.582685,19974,13,0,5.576517,0,12.788038,24.295775,9,2556,no
1.532583,4.997656,2133,1.500234,0,3.42241,121,1,3269,113.429,0,0,10,5,36.661978,11.408288,51.6817,0,1,0,54.545455,14.916084,143,0,9.79021,6.293706,0,0,32.867133,0.5,182.1,10,100,0.063364,3,8.866667,133,0.04321,0,0,0,0,0.234412,35.664336,5.296296,27,0,48.616971,1037,0.046882,42.439834,101.113,50,45,390,25.550867,3.496503,40.466951,0.002376,0.104335,0,162,0.264416,7,0.2,2,15,12.286171,12.707454,62.038635,8.311755,0,4.1,41,3.9474,0.2533,19,75,60.665729,22,39.334271,10.587219,117,0,15.799344,11.624941,10660,2,0,7.326255,0,9.567001,0,9.293333,697,no
1.656328,4.925125,3192,0.281955,0,2.819549,45,0,5287,113.429,0,0,98.0861,0,41.97995,13.808838,51.6817,21.1336,1,0,33.098592,22.478873,142,2.816901,16.197183,16.901408,0,0,9.859155,0,318.111111,9,87.581699,0.039784,2,13.888889,125,0.112676,0,0,0,0,0.595238,49.295775,5.071429,28,0,56.234336,1795,0.56391,29.312524,101.113,570.055,60,1097,27.788221,26.056338,50.267094,0.007944,0.07352,3,142,0.263784,16,0,0,9,15.921374,11.56485,43.893568,12.721435,8,5.555556,50,3.7317,0.268,82,306,60.401003,48,39.598997,11.004134,24,0,17.324561,11.874402,15721,12,0,5.663119,0,13.006777,12.418301,7.993464,2446,no
1.733974,5.157967,2184,0.961538,0,4.532967,37,0,3787,113.429,0,0,720.5,2,44.368132,16.623509,51.6817,671,1,0,20,29.12,75,2.666667,5.333333,14.666667,0,0,30.666667,0.285714,251.857143,7,95.323741,0.018762,2,4.444444,40,0.122905,0,0,0,0,0.412088,68,4.411765,17,0,51.739927,1130,0.503663,12.212564,101.113,770,68,1449,32.188645,48,61.308645,0.052111,0.041745,7,179,0.201465,22,0,0,9,20.146168,12.239011,30.583969,16.227697,3,0.857143,6,4.4839,0.223,62,278,60.164835,73,39.835165,11.370825,105,0,21.245421,13.550206,11265,3,0,4.191273,0,17.424025,4.676259,10.42446,2898,no
1.552108,4.918033,1708,0.526932,0,2.63466,61,4,2651,113.429,0,0,0,3,38.875878,12.468848,51.6817,0,1,0,32.954545,19.409091,88,3.409091,10.227273,13.636364,0,0,21.590909,0.272727,142.181818,11,80.798479,0.067382,1,8.071429,113,0.308571,0,0,0,0,1.17096,30.681818,5.176471,17,0,50.058548,855,0.117096,35.32751,101.113,0,47,394,25.526932,18.181818,44.936023,0.14176,0.161002,3,175,0.299766,54,0.090909,1,14,13.922887,12.491218,55.826459,10.294417,0,5.545455,61,5.0577,0.1977,104,526,60.245902,40,39.754098,10.876363,45,0,15.398126,11.621546,8400,5,0,6.297015,0,11.43848,19.201521,4.585551,2412,no
1.654255,4.920006,7063,1.118505,0,3.610364,90,1,11684,302,5,0.333333,375,15,43.196942,14.087452,181,0,1,0,29.315961,23.006515,307,5.537459,12.052117,10.749186,0,0,31.270358,1.25,540.583333,12,71.672312,0.033116,1,7.15625,229,11.59309,0,0,0,0,0.169899,42.996743,3.449438,89,0.000075,56.505734,3991,0.467224,28.397771,431,1134,78,5444,25.428288,28.664495,48.434803,0.006037,0.101374,145,521,0.207419,6040,0.083333,1,32,16.327057,11.52414,43.533451,12.902745,16,20.583333,247,4.3017,0.2325,1853,7971,61.248761,1342,38.751239,10.896444,4,0,17.811128,11.874855,34750,2,0,5.687339,0,13.246484,28.327688,0.465688,3712,no
1.667891,4.955625,3538,1.554551,0,4.211419,82,0,5901,113.429,0,0,279.75,4,39.033352,13.0655,51.6817,64,1,0,32.571429,20.217143,175,2.285714,8.571429,13.142857,0,0,24,0.307692,244.923077,13,59.558499,0.021453,3,4.411765,75,2.006579,0,0,0,0,0.423968,52.571429,4.166667,42,0.000002,55.483324,1963,0.084794,33.072856,101.113,418,60,1060,26.031656,20,46.248799,0.002568,0.055492,28,152,0.238553,305,0.384615,5,17,14.768598,11.677501,45.210982,11.975805,4,3.076923,40,4.2336,0.2362,535,2265,61.390616,257,38.609384,10.735692,17,0,16.704353,11.90474,17533,8,0,6.307587,0,12.019564,40.441501,1.664018,3769,no
1.656148,4.974312,10394,0.663845,0,3.29036,88,0,17214,113.429,0,0,490.75,8,43.82336,15.551481,51.6817,265,1,0,18.253968,27.497354,378,12.433862,5.820106,26.455026,0,0,24.603175,0.666667,801.75,12,90,0.000586,0,0.3,6,0.116279,0,0,0,0,0.375216,56.878307,4.5,84,0,55.888012,5809,0.259765,18.772796,101.113,872,108,1629,28.756975,41.534392,56.25433,0.002631,0.021686,0,172,0.147681,20,0,0,20,18.637964,11.616798,38.815083,14.676512,17,0.5,6,2.2581,0.4429,31,70,61.670194,20,38.329806,11.052645,110,0,19.097556,12.407684,51703,15,0,4.789899,0,15.747687,10,44.571429,3120,no
1.70073,5.042618,4247,0.612197,0,3.296445,63,0,7223,113.429,0,0,271.461538,13,43.254062,14.392801,51.6817,0,1,0,33.673469,21.668367,196,2.040816,17.346939,17.346939,0,1.020408,15.306122,2.166667,672.5,6,86.225895,0.01843,3,4.052632,77,0.242798,0,0,0,0,0.423829,50,3.266667,60,0,55.168354,2343,0.447375,28.657525,101.113,742,78,2337,29.785731,25,51.454098,0.065081,0.079225,4,243,0.274076,59,0,0,19,16.654161,11.724747,40.959855,12.929276,10,6.333333,38,5.6425,0.1772,193,1089,61.808335,72,38.191665,10.741715,34,0,19.967036,12.516515,21416,22,0,6.060633,0,13.154916,13.774105,2.475666,2696,no
